,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1937,0854-uyhzd,female,0,yes,yes,13,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.55,265.3,no
1938,7243-lcggz,female,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.9,20.9,no
1939,8267-kfgyd,male,0,no,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,21.05,21.05,no
1940,4890-vmuav,male,0,no,no,63,yes,yes,dsl,yes,yes,yes,yes,no,no,one year,no,electronic check,71.5,4576.3,no
1941,9261-wdcaf,male,0,no,no,3,yes,no,dsl,no,no,no,no,no,yes,month-to-month,no,mailed check,54.65,189.1,no
1942,3764-mnmoi,male,0,no,no,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),19.2,908.15,no
1943,7442-ygzfk,male,0,no,no,1,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),49.8,49.8,no
1944,0420-bwtpw,male,0,no,yes,8,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,25.5,215.2,yes
1945,8229-bujhx,female,0,yes,yes,71,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.5,1500.95,no
1946,7449-hvpiv,male,0,yes,yes,55,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,credit card (automatic),90.4,5099.15,no
1947,5504-wsiur,female,0,no,no,70,yes,yes,fiber optic,no,yes,yes,yes,no,no,one year,yes,bank transfer (automatic),90.25,6385.95,no
1948,8183-onmxc,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,80.75,159.45,yes
1949,8466-pzblh,male,0,yes,yes,67,yes,yes,fiber optic,yes,no,no,yes,yes,yes,two year,no,bank transfer (automatic),104.6,6885.75,no
1950,9614-rmgha,male,0,yes,no,65,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),91.85,5940.85,yes
1951,8735-ijjeg,male,0,yes,no,14,yes,no,dsl,no,no,yes,no,no,no,month-to-month,no,credit card (automatic),50.2,668.85,no
1952,0564-muuqk,female,0,yes,yes,20,yes,yes,fiber optic,no,no,yes,yes,no,yes,month-to-month,yes,bank transfer (automatic),95.5,1916.2,no
1953,5054-iexzt,male,0,no,yes,1,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,75.35,75.35,yes
1954,5834-aspwa,male,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.45,75.45,yes
1955,0701-rfgfi,female,0,yes,yes,49,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),95.4,4613.95,no
1956,0019-efaep,female,0,no,no,72,yes,yes,fiber optic,yes,yes,yes,no,yes,no,two year,yes,bank transfer (automatic),101.3,7261.25,no
1957,5619-ptmik,female,0,yes,no,46,yes,yes,dsl,yes,no,no,no,no,no,month-to-month,no,electronic check,53.1,2459.8,no
1958,3737-xbqdd,male,0,no,no,24,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,bank transfer (automatic),84.85,2048.8,no
1959,5882-cmazq,female,0,yes,yes,5,no,no phone service,dsl,no,yes,no,yes,no,no,month-to-month,no,electronic check,34.25,163.55,no
1960,5846-qfdfi,female,0,yes,yes,33,yes,yes,fiber optic,no,yes,yes,yes,no,no,month-to-month,no,credit card (automatic),88.6,2888.7,no
1961,4445-kwokw,female,0,no,no,42,yes,yes,dsl,yes,yes,no,no,no,no,one year,yes,bank transfer (automatic),60.15,2421.6,no
1962,3511-appbj,male,0,no,no,23,yes,no,fiber optic,yes,no,yes,no,yes,yes,one year,yes,credit card (automatic),99.95,2292.75,no
1963,7967-hycde,male,0,no,no,8,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),70.7,553.4,no
1964,2430-rryuw,male,0,no,no,66,yes,no,dsl,yes,yes,no,no,no,no,one year,yes,mailed check,54.8,3465.7,no
1965,3948-xhgna,male,0,no,no,24,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),49.55,1210.4,yes
1966,3723-bfbgr,male,1,no,no,24,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,no,credit card (automatic),54.8,1291.3,no
1967,0565-iycgt,male,0,no,no,69,yes,yes,dsl,yes,yes,yes,yes,no,yes,one year,yes,credit card (automatic),78.6,5356.45,yes
1968,5447-wzafp,female,0,no,no,53,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,mailed check,100.3,5200.8,no
1969,5110-chopy,female,0,no,no,60,no,no phone service,dsl,yes,no,yes,no,yes,yes,two year,no,electronic check,53.6,3237.05,no
1970,5445-utodq,female,0,yes,no,7,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,81.1,576.65,yes
1971,4425-owhwb,female,0,no,no,20,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card (automatic),19.35,433.75,no
1972,7892-qvykw,female,0,yes,yes,23,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,85.6,1868.4,no
1973,9675-icxct,male,0,yes,yes,72,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,electronic check,80.8,5728.55,no
1974,1024-vrzhf,male,0,yes,no,11,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.95,825.7,yes
1975,4703-mqykt,male,0,no,no,21,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.6,390.4,no
1976,9497-qcmms,male,1,no,no,1,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,93.55,93.55,yes
1977,5692-icxlw,male,1,no,no,31,yes,yes,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,90.7,2845.15,no
1978,0602-dduml,female,0,no,no,57,yes,no,dsl,no,yes,yes,yes,yes,no,two year,no,mailed check,69.75,3894.4,no
1979,2208-mpxio,female,0,yes,yes,45,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),20.0,886.4,no
1980,1960-uycnn,male,0,no,no,10,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,95.25,1021.55,no
1981,0348-sdkol,female,0,yes,no,58,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,credit card (automatic),102.1,5885.4,yes
1982,3190-fzatl,male,0,no,yes,14,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.95,268.4,no
1983,7336-rllrh,male,0,yes,no,27,yes,yes,dsl,yes,no,no,yes,yes,yes,one year,no,mailed check,80.85,2204.35,no
1984,4373-mavjg,female,0,yes,yes,14,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,bank transfer (automatic),90.9,1259.0,yes
1985,8901-hjxtf,female,0,yes,yes,12,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,no,mailed check,29.2,309.1,yes
1986,7710-jsyoa,female,0,yes,yes,69,yes,yes,fiber optic,no,yes,no,yes,no,yes,two year,yes,bank transfer (automatic),93.3,6398.05,no
1987,5419-klxbn,female,0,yes,yes,25,yes,no,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),89.15,2257.75,yes
1988,3424-nmnbo,male,1,yes,no,58,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,electronic check,108.85,6287.25,yes
1989,9885-mfvsu,female,0,yes,yes,35,no,no phone service,dsl,yes,no,no,yes,yes,no,two year,yes,credit card (automatic),46.35,1662.05,no
1990,4514-gfcfi,female,1,no,no,16,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,84.75,1350.15,yes
1991,0607-mvmgc,male,0,yes,yes,45,yes,yes,dsl,no,yes,yes,no,yes,yes,one year,no,credit card (automatic),78.75,3600.65,no
1992,3365-saigs,female,0,no,no,17,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,83.55,1329.15,no
1993,9828-aoqlm,female,0,yes,yes,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.7,45.7,yes
1994,8022-becsi,male,0,no,no,22,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.6,422.5,no
1995,8000-reiqb,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.95,69.95,yes
1996,9993-lhieb,male,0,yes,yes,67,yes,no,dsl,yes,no,yes,yes,no,yes,two year,no,mailed check,67.85,4627.65,no
1997,0266-clzkz,female,0,yes,yes,67,yes,yes,fiber optic,no,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),105.65,6717.9,no
1998,7615-esmyf,female,0,yes,no,2,no,no phone service,dsl,no,no,no,no,yes,yes,month-to-month,no,electronic check,44.6,97.1,yes
1999,3858-vobet,male,0,no,no,23,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.95,1710.45,yes
2000,7020-ozkxz,female,1,no,no,9,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,no,credit card (automatic),75.5,637.4,no
2001,3977-qcrsl,female,0,no,no,5,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.15,117.95,no
2002,0017-dinoc,male,0,no,no,54,no,no phone service,dsl,yes,no,no,yes,yes,no,two year,no,credit card (automatic),45.2,2460.55,no
2003,1447-pjgga,female,0,no,no,57,yes,no,fiber optic,no,no,yes,no,yes,yes,two year,yes,electronic check,95.25,5464.65,yes
2004,8565-clbzw,male,0,no,no,24,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,mailed check,89.85,2165.05,yes
2005,9139-wqqdy,female,0,yes,yes,49,yes,yes,fiber optic,no,yes,no,no,yes,yes,one year,no,mailed check,100.45,4941.8,yes
2006,0224-hjapt,male,0,no,no,5,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,47.15,223.15,yes
2007,8086-ovpwv,male,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,80.2,181.1,yes
2008,9430-frqoc,female,0,no,yes,4,yes,yes,fiber optic,no,no,yes,yes,no,no,month-to-month,yes,mailed check,87.1,341.45,yes
2009,7639-oplng,male,0,yes,yes,70,yes,yes,dsl,yes,yes,yes,yes,yes,no,two year,yes,bank transfer (automatic),79.25,5731.85,no
2010,3074-gqwyx,male,0,no,no,5,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),75.9,357.75,yes
2011,1492-qgclu,male,0,yes,yes,53,yes,yes,dsl,yes,no,yes,yes,yes,yes,month-to-month,no,electronic check,85.7,4616.1,no
2012,6845-rgtys,female,0,yes,no,47,yes,yes,fiber optic,yes,yes,yes,no,yes,no,month-to-month,yes,electronic check,98.75,4533.7,yes
2013,7328-owmom,female,0,no,yes,31,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card (automatic),20.1,589.25,no
2014,4418-lzmsv,male,0,yes,yes,13,yes,no,dsl,no,yes,yes,yes,no,no,month-to-month,no,bank transfer (automatic),61.8,750.1,no
2015,5155-azqpb,female,0,yes,yes,28,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,49.9,1410.25,no
2016,8861-hggkb,female,0,no,no,10,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,86.45,830.85,yes
2017,1087-gruyi,male,0,yes,no,38,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),20.4,743.5,no
2018,7065-yunry,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.3,45.3,yes
2019,7694-vlbwq,male,0,yes,no,67,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,no,electronic check,104.1,7040.85,yes
2020,2546-kzaat,male,0,yes,no,52,yes,no,dsl,yes,yes,no,no,yes,yes,one year,yes,mailed check,75.4,3865.45,no
2021,0181-ritdd,male,0,yes,yes,62,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,mailed check,108.15,6825.65,no
2022,5989-pgkjb,female,0,no,no,16,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,86.25,1340.1,no
2023,4795-ktrth,female,1,yes,no,5,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,81.0,371.65,yes
2024,8272-onjlv,male,0,no,no,12,yes,no,fiber optic,no,no,yes,no,yes,yes,one year,no,electronic check,95.7,1184.0,no
2025,1488-pbljn,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),116.85,8477.7,no
2026,0308-giqjt,male,1,no,no,71,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,no,bank transfer (automatic),105.75,7382.85,no
2027,3778-foaqw,female,0,yes,no,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.15,456.85,no
2028,4452-rohmo,female,0,no,no,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.6,331.6,no
2029,6481-ogdoo,male,0,yes,no,67,yes,no,fiber optic,yes,yes,no,no,no,yes,one year,yes,credit card (automatic),90.6,6056.15,yes
2030,3090-letty,male,0,no,yes,2,yes,yes,dsl,yes,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),60.95,134.6,no
2031,5349-azpew,female,0,yes,yes,5,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,25.05,125.5,no
2032,3753-tsemp,female,0,yes,no,15,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,88.15,1390.6,yes
2033,8305-vhzbz,male,0,no,no,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,20.2,20.2,yes
2034,9720-jjjor,male,0,yes,yes,41,yes,no,dsl,yes,yes,yes,no,no,no,one year,yes,bank transfer (automatic),60.3,2511.3,no
2035,8100-hzzlj,female,0,no,yes,43,yes,no,dsl,yes,yes,no,no,no,yes,month-to-month,yes,electronic check,63.95,2737.05,no
2036,8775-erlnb,male,1,yes,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,74.3,74.3,no
2037,8309-ieyjd,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.6,70.6,no
2038,9172-jitsm,female,0,yes,yes,26,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,90.8,2361.8,yes
2039,6298-qdfnh,male,0,no,no,22,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,79.35,1730.35,yes
2040,7398-hpyzq,male,0,yes,no,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),90.55,6404.0,no
2041,3546-gheae,male,0,no,no,7,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.45,165.35,no
2042,7361-ypxfs,female,1,no,no,28,yes,yes,dsl,no,yes,yes,yes,no,no,month-to-month,no,bank transfer (automatic),64.45,1867.6,no
2043,6557-bzxlq,male,1,no,no,16,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,69.65,1043.3,no
2044,2550-qhzgp,male,0,no,no,7,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.5,128.6,no
2045,7519-jtwqh,female,0,no,no,69,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),110.5,7455.45,no
2046,2538-oimxf,female,0,no,yes,1,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,24.7,24.7,no
2047,8543-msdmf,male,0,no,no,3,yes,no,dsl,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,77.4,206.15,no
2048,9961-jbnmk,male,1,no,no,21,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),96.8,2030.3,yes
2049,1170-sasml,female,0,yes,no,69,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,bank transfer (automatic),85.4,5869.4,no
2050,4872-jcvca,female,0,yes,no,71,no,no phone service,dsl,yes,yes,yes,yes,no,no,two year,yes,bank transfer (automatic),47.6,3377.8,no
2051,5346-bzchp,female,0,yes,yes,69,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.4,1346.2,no
2052,2038-llmlm,female,0,no,no,48,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,electronic check,103.85,4946.05,no
2053,6173-itpwd,male,0,yes,no,47,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,bank transfer (automatic),83.35,4065.0,yes
2054,9734-uyxqi,female,0,no,no,2,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,49.4,106.55,yes
2055,1216-bgtsp,male,0,no,no,45,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,yes,credit card (automatic),108.45,4964.7,no
2056,4138-naxed,male,0,no,no,51,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,no,bank transfer (automatic),81.0,4085.75,no
2057,2189-uxtky,female,0,yes,no,22,yes,yes,dsl,yes,no,no,yes,yes,yes,month-to-month,yes,electronic check,79.2,1742.75,yes
2058,0744-bikkf,male,0,no,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),86.65,6224.8,no
2059,7483-iqwib,male,0,yes,yes,37,yes,yes,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,electronic check,92.95,3415.25,no
2060,5248-kwlar,male,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,electronic check,90.35,6325.25,no
2061,4958-gzwiy,male,0,yes,yes,7,yes,no,dsl,no,no,yes,no,no,no,month-to-month,no,electronic check,48.7,340.25,yes
2062,7996-mhxlw,female,0,no,no,66,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card (automatic),25.15,1683.6,no
2063,7833-pkihd,male,0,yes,yes,51,yes,no,dsl,yes,no,no,yes,yes,yes,one year,yes,bank transfer (automatic),76.4,3966.3,no
2064,7061-ovmim,female,0,yes,yes,30,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer (automatic),19.55,608.5,no
2065,5153-rthkf,female,0,no,no,34,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,no,electronic check,85.35,2896.6,no
2066,1852-qswcd,male,0,yes,yes,64,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,24.8,1514.85,no
2067,4832-vrbmr,male,1,yes,no,65,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),103.15,6792.45,no
